,method,test
2319,"    boolean isInteger() {
        return Integer.class.equals(clazz);
    }","  public void test38()  throws Throwable  {
      NumberParser numberParser0 = new NumberParser();
      boolean boolean0 = numberParser0.isInteger();
}"
2320,"    Class<? extends Number> getLiteralClass() {
        return clazz;
    }","  public void test39()  throws Throwable  {
      NumberParser numberParser0 = new NumberParser();
      Class<? extends Number> class0 = numberParser0.getLiteralClass();
}"
2321,"    public boolean isRedefined() {
        return isSet(REDEFINED, flags);
    }","  public void test0()  throws Throwable  {
      ASTNamespaceIdentifier aSTNamespaceIdentifier0 = new ASTNamespaceIdentifier((-930));
      aSTNamespaceIdentifier0.setCaptured(false);
}"
2322,"    public int getSymbol() {
        return symbol;
    }","  public void test1()  throws Throwable  {
      ASTNamespaceIdentifier aSTNamespaceIdentifier0 = new ASTNamespaceIdentifier((-930));
      aSTNamespaceIdentifier0.setCaptured(false);
}"
2323,"    public boolean isShaded() {
        return isSet(SHADED, flags);
    }","  public void test2()  throws Throwable  {
      ASTNamespaceIdentifier aSTNamespaceIdentifier0 = new ASTNamespaceIdentifier((-930));
      aSTNamespaceIdentifier0.setCaptured(false);
}"
2324,"    public boolean isCaptured() {
        return isSet(CAPTURED, flags);
    }","  public void test3()  throws Throwable  {
      ASTNamespaceIdentifier aSTNamespaceIdentifier0 = new ASTNamespaceIdentifier((-930));
      aSTNamespaceIdentifier0.setCaptured(false);
}"
2325,"    public boolean isShaded() {
        return isSet(SHADED, flags);
    }","  public void test4()  throws Throwable  {
      ASTIdentifier aSTIdentifier0 = new ASTIdentifier(0);
      aSTIdentifier0.setCaptured(true);
      boolean boolean0 = aSTIdentifier0.isShaded();
}"
2326,"    public boolean isCaptured() {
        return isSet(CAPTURED, flags);
    }","  public void test5()  throws Throwable  {
      ASTIdentifier aSTIdentifier0 = new ASTIdentifier(0);
      aSTIdentifier0.setCaptured(true);
      boolean boolean0 = aSTIdentifier0.isShaded();
}"
2327,"    public int getSymbol() {
        return symbol;
    }","  public void test6()  throws Throwable  {
      ASTNamespaceIdentifier aSTNamespaceIdentifier0 = new ASTNamespaceIdentifier(58);
      aSTNamespaceIdentifier0.setShaded(false);
}"
2328,"    public boolean isRedefined() {
        return isSet(REDEFINED, flags);
    }","  public void test7()  throws Throwable  {
      ASTNamespaceIdentifier aSTNamespaceIdentifier0 = new ASTNamespaceIdentifier(58);
      aSTNamespaceIdentifier0.setShaded(false);
}"
2329,"    public boolean isShaded() {
        return isSet(SHADED, flags);
    }","  public void test8()  throws Throwable  {
      ASTNamespaceIdentifier aSTNamespaceIdentifier0 = new ASTNamespaceIdentifier(58);
      aSTNamespaceIdentifier0.setShaded(false);
}"
2330,"    public boolean isRedefined() {
        return isSet(REDEFINED, flags);
    }","  public void test9()  throws Throwable  {
      ASTNamespaceIdentifier aSTNamespaceIdentifier0 = new ASTNamespaceIdentifier(58);
      aSTNamespaceIdentifier0.setRedefined(true);
}"
2331,"    public boolean isRedefined() {
        return isSet(REDEFINED, flags);
    }","  public void test10()  throws Throwable  {
      ASTNamespaceIdentifier aSTNamespaceIdentifier0 = new ASTNamespaceIdentifier(58);
      aSTNamespaceIdentifier0.setRedefined(true);
      aSTNamespaceIdentifier0.setRedefined(false);
}"
2332,"    public boolean isShaded() {
        return isSet(SHADED, flags);
    }","  public void test11()  throws Throwable  {
      ASTVar aSTVar0 = new ASTVar(0);
      aSTVar0.setShaded(true);
      aSTVar0.setShaded(true);
}"
2333,"    public boolean isRedefined() {
        return isSet(REDEFINED, flags);
    }","  public void test12()  throws Throwable  {
      ASTNamespaceIdentifier aSTNamespaceIdentifier0 = new ASTNamespaceIdentifier((-930));
      aSTNamespaceIdentifier0.setSymbol(""\""return\"""");
}"
2334,"    public int getSymbol() {
        return symbol;
    }","  public void test13()  throws Throwable  {
      ASTNamespaceIdentifier aSTNamespaceIdentifier0 = new ASTNamespaceIdentifier((-930));
      aSTNamespaceIdentifier0.setSymbol(""\""return\"""");
}"
2335,"    public int getSymbol() {
        return symbol;
    }","  public void test14()  throws Throwable  {
      ASTNamespaceIdentifier aSTNamespaceIdentifier0 = new ASTNamespaceIdentifier(58);
      aSTNamespaceIdentifier0.setNamespace(""Oj"", ""}iKCE?Gu)vGOiOw;xo"");
      aSTNamespaceIdentifier0.toString();
}"
2336,"    public boolean isRedefined() {
        return isSet(REDEFINED, flags);
    }","  public void test15()  throws Throwable  {
      ASTNamespaceIdentifier aSTNamespaceIdentifier0 = new ASTNamespaceIdentifier(58);
      aSTNamespaceIdentifier0.setNamespace(""Oj"", ""}iKCE?Gu)vGOiOw;xo"");
      aSTNamespaceIdentifier0.toString();
}"
2337,"    public int getSymbol() {
        return symbol;
    }","  public void test16()  throws Throwable  {
      ASTNamespaceIdentifier aSTNamespaceIdentifier0 = new ASTNamespaceIdentifier(58);
      aSTNamespaceIdentifier0.setSymbol(1153, """");
      aSTNamespaceIdentifier0.toString();
}"
2338,"    public boolean isRedefined() {
        return isSet(REDEFINED, flags);
    }","  public void test17()  throws Throwable  {
      ASTIdentifier aSTIdentifier0 = new ASTIdentifier((Parser) null, 9);
      JexlFeatures jexlFeatures0 = JexlEngine.DEFAULT_FEATURES;
      FeatureController featureController0 = new FeatureController(jexlFeatures0);
      aSTIdentifier0.jjtAccept(featureController0, (Object) null);
}"
2339,"    public int getSymbol() {
        return symbol;
    }","  public void test18()  throws Throwable  {
      ASTIdentifier aSTIdentifier0 = new ASTIdentifier((Parser) null, 9);
      JexlFeatures jexlFeatures0 = JexlEngine.DEFAULT_FEATURES;
      FeatureController featureController0 = new FeatureController(jexlFeatures0);
      aSTIdentifier0.jjtAccept(featureController0, (Object) null);
}"
2340,"    public boolean isRedefined() {
        return isSet(REDEFINED, flags);
    }","  public void test19()  throws Throwable  {
      ASTNamespaceIdentifier aSTNamespaceIdentifier0 = new ASTNamespaceIdentifier((-930));
}"
2341,"    public boolean isRedefined() {
        return isSet(REDEFINED, flags);
    }","  public void test20()  throws Throwable  {
      ASTNamespaceIdentifier aSTNamespaceIdentifier0 = new ASTNamespaceIdentifier((-930));
      aSTNamespaceIdentifier0.setRedefined(true);
      boolean boolean0 = aSTNamespaceIdentifier0.isRedefined();
}"
2342,"    public int getSymbol() {
        return symbol;
    }","  public void test21()  throws Throwable  {
      Parser parser0 = new Parser("""");
      ASTVar aSTVar0 = new ASTVar(parser0, 0);
}"
