,method,test
376,"    public boolean preservesOrientation() {
        return !isNegation();
    }","  public void test6()  throws Throwable  {
      Transform1S transform1S0 = Transform1S.createRotation((-1141.3));
      Transform1S transform1S1 = Transform1S.createNegation();
      boolean boolean0 = transform1S0.equals(transform1S1);
}"
377,"    public double getRotation() {
        return rotate;
    }","  public void test7()  throws Throwable  {
      Transform1S transform1S0 = Transform1S.createRotation((-1141.3));
      Transform1S transform1S1 = Transform1S.createNegation();
      boolean boolean0 = transform1S0.equals(transform1S1);
}"
378,"    public double getRotation() {
        return rotate;
    }","  public void test8()  throws Throwable  {
      Transform1S transform1S0 = Transform1S.createNegation();
      Transform1S transform1S1 = Transform1S.createRotation((-105.26));
      Transform1S transform1S2 = transform1S0.premultiply(transform1S1);
      transform1S2.hashCode();
}"
379,"    public boolean equals(final Object obj) {
        if (this == obj) {
            return true;
        }
        if (!(obj instanceof Transform1S)) {
            return false;
        }
        final Transform1S other = (Transform1S) obj;

        return Double.compare(scale, other.scale) == 0 &&
                Double.compare(rotate, other.rotate) == 0;
    }","  public void test9()  throws Throwable  {
      Transform1S transform1S0 = Transform1S.createNegation();
      Transform1S transform1S1 = Transform1S.createRotation((-105.26));
      Transform1S transform1S2 = transform1S0.premultiply(transform1S1);
      transform1S2.hashCode();
}"
380,"    public boolean preservesOrientation() {
        return !isNegation();
    }","  public void test10()  throws Throwable  {
      Transform1S transform1S0 = Transform1S.createNegation();
      Transform1S transform1S1 = Transform1S.createRotation((-105.26));
      Transform1S transform1S2 = transform1S0.premultiply(transform1S1);
      transform1S2.hashCode();
}"
381,"    public boolean preservesOrientation() {
        return !isNegation();
    }","  public void test11()  throws Throwable  {
      Transform1S transform1S0 = Transform1S.createNegation();
      Transform1S transform1S1 = Transform1S.createRotation((-105.26));
      Transform1S transform1S2 = transform1S0.premultiply(transform1S1);
      transform1S2.hashCode();
}"
382,"    public double getRotation() {
        return rotate;
    }","  public void test12()  throws Throwable  {
      Transform1S transform1S0 = Transform1S.createNegation();
      Transform1S transform1S1 = Transform1S.createRotation((-105.26));
      Transform1S transform1S2 = transform1S0.premultiply(transform1S1);
      transform1S2.hashCode();
}"
383,"    public boolean isNegation() {
        return scale <= 0;
    }","  public void test13()  throws Throwable  {
      Transform1S transform1S0 = Transform1S.createRotation(6.283185307179586);
      Transform1S transform1S1 = transform1S0.rotate(Double.NaN);
      Transform1S transform1S2 = transform1S1.inverse();
}"
384,"    public double getRotation() {
        return rotate;
    }","  public void test14()  throws Throwable  {
      Transform1S transform1S0 = Transform1S.createRotation(6.283185307179586);
      Transform1S transform1S1 = transform1S0.rotate(Double.NaN);
      Transform1S transform1S2 = transform1S1.inverse();
}"
385,"    public boolean equals(final Object obj) {
        if (this == obj) {
            return true;
        }
        if (!(obj instanceof Transform1S)) {
            return false;
        }
        final Transform1S other = (Transform1S) obj;

        return Double.compare(scale, other.scale) == 0 &&
                Double.compare(rotate, other.rotate) == 0;
    }","  public void test15()  throws Throwable  {
      Transform1S transform1S0 = Transform1S.createRotation(6.283185307179586);
      Transform1S transform1S1 = transform1S0.rotate(Double.NaN);
      Transform1S transform1S2 = transform1S1.inverse();
}"
386,"    public boolean isNegation() {
        return scale <= 0;
    }","  public void test16()  throws Throwable  {
      Transform1S transform1S0 = Transform1S.createRotation(6.283185307179586);
      Transform1S transform1S1 = transform1S0.rotate(Double.NaN);
      Transform1S transform1S2 = transform1S1.inverse();
}"
387,"    public boolean isNegation() {
        return scale <= 0;
    }","  public void test17()  throws Throwable  {
      Transform1S transform1S0 = Transform1S.createNegation();
      Transform1S transform1S1 = transform1S0.rotate((-571.85));
      Point1S point1S0 = Point1S.ZERO;
      Point1S point1S1 = transform1S1.apply(point1S0);
}"
388,"    public Point1S apply(final Point1S pt) {
        final double az = pt.getAzimuth();
        final double resultAz = (az * scale) + rotate;

        return Point1S.of(resultAz);
    }","  public void test18()  throws Throwable  {
      Transform1S transform1S0 = Transform1S.createNegation();
      Transform1S transform1S1 = transform1S0.rotate((-571.85));
      Point1S point1S0 = Point1S.ZERO;
      Point1S point1S1 = transform1S1.apply(point1S0);
}"
389,"    public double getRotation() {
        return rotate;
    }","  public void test19()  throws Throwable  {
      Transform1S transform1S0 = Transform1S.createNegation();
      Transform1S transform1S1 = transform1S0.negate();
      Transform1S transform1S2 = Transform1S.createRotation(2933.81);
      Transform1S transform1S3 = transform1S2.negate();
      Transform1S transform1S4 = transform1S3.premultiply(transform1S1);
}"
390,"    public boolean isNegation() {
        return scale <= 0;
    }","  public void test20()  throws Throwable  {
      Transform1S transform1S0 = Transform1S.createNegation();
      Transform1S transform1S1 = transform1S0.negate();
      Transform1S transform1S2 = Transform1S.createRotation(2933.81);
      Transform1S transform1S3 = transform1S2.negate();
      Transform1S transform1S4 = transform1S3.premultiply(transform1S1);
}"
391,"    public double getRotation() {
        return rotate;
    }","  public void test21()  throws Throwable  {
      Transform1S transform1S0 = Transform1S.createNegation();
      Transform1S transform1S1 = transform1S0.negate();
      Transform1S transform1S2 = Transform1S.createRotation(2933.81);
      Transform1S transform1S3 = transform1S2.negate();
      Transform1S transform1S4 = transform1S3.premultiply(transform1S1);
}"
392,"    public boolean isNegation() {
        return scale <= 0;
    }","  public void test22()  throws Throwable  {
      Transform1S transform1S0 = Transform1S.createNegation();
      Transform1S transform1S1 = transform1S0.negate();
      Transform1S transform1S2 = Transform1S.createRotation(2933.81);
      Transform1S transform1S3 = transform1S2.negate();
      Transform1S transform1S4 = transform1S3.premultiply(transform1S1);
}"
393,"    public double getRotation() {
        return rotate;
    }","  public void test23()  throws Throwable  {
      Transform1S transform1S0 = Transform1S.createNegation();
      Transform1S transform1S1 = transform1S0.negate();
      Transform1S transform1S2 = Transform1S.createRotation(2933.81);
      Transform1S transform1S3 = transform1S2.negate();
      Transform1S transform1S4 = transform1S3.premultiply(transform1S1);
}"
394,"    public double getRotation() {
        return rotate;
    }","  public void test24()  throws Throwable  {
      Transform1S transform1S0 = Transform1S.createRotation((-1141.3));
      Transform1S transform1S1 = transform1S0.negate();
}"
395,"    public boolean preservesOrientation() {
        return !isNegation();
    }","  public void test25()  throws Throwable  {
      Transform1S transform1S0 = Transform1S.createRotation((-1141.3));
      Transform1S transform1S1 = transform1S0.negate();
}"
396,"    public double getRotation() {
        return rotate;
    }","  public void test26()  throws Throwable  {
      Transform1S transform1S0 = Transform1S.createRotation((-1141.3));
      Transform1S transform1S1 = transform1S0.negate();
}"
397,"    public boolean isNegation() {
        return scale <= 0;
    }","  public void test27()  throws Throwable  {
      Transform1S transform1S0 = Transform1S.createRotation((-1141.3));
      Transform1S transform1S1 = transform1S0.negate();
}"
398,"    public double getRotation() {
        return rotate;
    }","  public void test28()  throws Throwable  {
      Transform1S transform1S0 = Transform1S.createNegation();
      Transform1S transform1S1 = transform1S0.negate();
      Transform1S transform1S2 = Transform1S.createRotation(2933.81);
      Transform1S transform1S3 = transform1S2.premultiply(transform1S1);
      Transform1S transform1S4 = transform1S3.negate();
      Transform1S transform1S5 = transform1S4.rotate(0.0);
}"
399,"    public boolean equals(final Object obj) {
        if (this == obj) {
            return true;
        }
        if (!(obj instanceof Transform1S)) {
            return false;
        }
        final Transform1S other = (Transform1S) obj;

        return Double.compare(scale, other.scale) == 0 &&
                Double.compare(rotate, other.rotate) == 0;
    }","  public void test29()  throws Throwable  {
      Transform1S transform1S0 = Transform1S.createNegation();
      Transform1S transform1S1 = transform1S0.negate();
      Transform1S transform1S2 = Transform1S.createRotation(2933.81);
      Transform1S transform1S3 = transform1S2.premultiply(transform1S1);
      Transform1S transform1S4 = transform1S3.negate();
      Transform1S transform1S5 = transform1S4.rotate(0.0);
}"
400,"    public double getRotation() {
        return rotate;
    }","  public void test30()  throws Throwable  {
      Transform1S transform1S0 = Transform1S.createNegation();
      Transform1S transform1S1 = transform1S0.negate();
      Transform1S transform1S2 = Transform1S.createRotation(2933.81);
      Transform1S transform1S3 = transform1S2.premultiply(transform1S1);
      Transform1S transform1S4 = transform1S3.negate();
      Transform1S transform1S5 = transform1S4.rotate(0.0);
}"
401,"    public boolean isNegation() {
        return scale <= 0;
    }","  public void test31()  throws Throwable  {
      Transform1S transform1S0 = Transform1S.createNegation();
      Transform1S transform1S1 = transform1S0.negate();
      Transform1S transform1S2 = Transform1S.createRotation(2933.81);
      Transform1S transform1S3 = transform1S2.premultiply(transform1S1);
      Transform1S transform1S4 = transform1S3.negate();
      Transform1S transform1S5 = transform1S4.rotate(0.0);
}"
402,"    public double getRotation() {
        return rotate;
    }","  public void test32()  throws Throwable  {
      Transform1S transform1S0 = Transform1S.createRotation(172.3479921332);
      Transform1S transform1S1 = transform1S0.multiply(transform1S0);
}"
403,"    public double getRotation() {
        return rotate;
    }","  public void test33()  throws Throwable  {
      Transform1S transform1S0 = Transform1S.createRotation(172.3479921332);
      Transform1S transform1S1 = transform1S0.multiply(transform1S0);
}"
404,"    public boolean isNegation() {
        return scale <= 0;
    }","  public void test34()  throws Throwable  {
      Transform1S transform1S0 = Transform1S.createRotation(172.3479921332);
      Transform1S transform1S1 = transform1S0.multiply(transform1S0);
}"
405,"    public double getRotation() {
        return rotate;
    }","  public void test35()  throws Throwable  {
      Transform1S transform1S0 = Transform1S.createNegation();
      Transform1S transform1S1 = transform1S0.negate();
      Transform1S transform1S2 = Transform1S.createRotation(2933.81);
      Transform1S transform1S3 = transform1S1.negate();
      Transform1S transform1S4 = transform1S3.multiply(transform1S2);
}"
